"UNIQUE_ID","Occupation_42","ACT","DEGREE","insee_code","SEX","CURRENT_AGE","Familty_type","is_student","target"
562,"csp_8_4","act2-2","DIPL12","01254","Male",15,"TYPEM4|1",TRUE,48.9608
566,"csp_5_2","act1-1","DIPL13","01259","Male",38,"TYPEM4|1",FALSE,47.3498
567,"csp_5_3","act1-1","DIPL16","01260","Male",43,"TYPEM4|1",FALSE,42.4332
568,"csp_7_7","act2-1","DIPL11","01262","Female",80,"TYPEM1|2",FALSE,72.5395
569,"csp_6_9","act1-2","DIPL3","01262","Female",58,"TYPEM4|4",FALSE,60.81
571,"csp_4_6","act1-1","DIPL13","01262","Male",50,"TYPEM4|1",FALSE,47.3684
573,"csp_7_5","act2-1","DIPL14","01262","Male",73,"TYPEM4|4",FALSE,62.2738
575,"csp_3_1","act1-1","DIPL19","01262","Female",43,"TYPEM4|1",FALSE,71.7533
581,"csp_8_4","act2-2","DIPL12","01263","Male",17,"TYPEM4|2",TRUE,45.1922
582,"csp_8_6","act2-5","DIPL13","01263","Male",70,"TYPEM4|3",FALSE,62.2538
583,"csp_5_4","act1-1","DIPL14","01263","Female",59,"TYPEM4|3",FALSE,54.2432
584,"csp_5_2","act1-1","DIPL15","01263","Male",43,"TYPEM3|1",FALSE,39.5112
587,"csp_8_4","act2-2","DIPL3","01264","Male",15,"TYPEM4|1",TRUE,45.5583
589,"csp_5_6","act1-1","DIPL13","01265","Female",60,"TYPEM4|3",FALSE,65.0048
590,"csp_7_8","act2-1","DIPL18","01266","Male",85,"TYPEM4|4",FALSE,59.3635
591,"csp_8_5","act2-5","DIPL2","01266","Male",48,"TYPEM1|1",FALSE,64.2356
595,"csp_4_8","act1-1","DIPL16","01267","Male",34,"TYPEM4|1",FALSE,37.1947
596,"csp_3_8","act1-1","DIPL16","01269","Male",32,"TYPEM4|1",FALSE,51.9656
597,"csp_8_4","act2-2","DIPL17","01269","Male",23,"TYPEM1|1",TRUE,47.5753
598,"csp_5_4","act1-1","DIPL16","01269","Female",45,"TYPEM1|2",FALSE,59.9681
599,"csp_7_5","act2-1","DIPL13","01269","Female",67,"TYPEM1|2",FALSE,76.9953
600,"csp_7_7","act2-1","DIPL12","01269","Female",75,"TYPEM4|4",FALSE,78.2021
602,"csp_6_7","act1-1","DIPL3","01273","Female",52,"TYPEM4|1",FALSE,60.2681
604,"csp_8_5","act2-4","DIPL2","01273","Female",37,"TYPEM4|4",FALSE,71.008
605,"csp_5_6","act1-1","DIPL15","01274","Female",42,"TYPEM4|1",FALSE,59.9987
606,"csp_8_4","act2-2","DIPL12","01274","Female",20,"TYPEM3|1",TRUE,46.7276
607,"csp_4_7","act1-2","DIPL13","01274","Male",39,"TYPEM3|2",FALSE,49.5201
608,"csp_8_1","act1-2","DIPL15","01274","Female",22,"TYPEM4|4",FALSE,54.2087
610,"csp_5_6","act1-1","DIPL11","01275","Female",51,"TYPEM4|1",FALSE,62.0724
611,"csp_5_5","act1-1","DIPL13","01275","Male",64,"TYPEM4|1",FALSE,57.3944
614,"csp_3_8","act1-1","DIPL18","01279","Female",42,"TYPEM4|1",FALSE,55.8049
615,"csp_8_4","act2-2","DIPL12","01279","Male",19,"TYPEM4|1",TRUE,49.3872
616,"csp_5_2","act1-1","DIPL1","01281","Female",63,"TYPEM1|2",FALSE,76.1499
618,"csp_3_7","act1-2","DIPL17","01281","Male",55,"TYPEM4|3",FALSE,50.5699
619,"csp_6_5","act1-1","DIPL3","01281","Male",54,"TYPEM1|1",FALSE,51.8298
623,"csp_4_2","act1-1","DIPL13","01281","Male",28,"TYPEM4|1",FALSE,45.4783
625,"csp_7_8","act2-1","DIPL11","01283","Female",85,"TYPEM4|4",FALSE,68.9911
630,"csp_7_7","act2-1","DIPL1","01283","Female",92,"TYPEM1|2",FALSE,75.9201
631,"csp_5_5","act1-1","DIPL13","01283","Male",21,"TYPEM4|1",TRUE,30.2398
632,"csp_3_4","act1-1","DIPL18","01283","Female",52,"TYPEM1|2",FALSE,65.9582
633,"csp_6_3","act1-1","DIPL15","01283","Male",31,"TYPEM4|1",FALSE,36.104
634,"csp_8_5","act2-4","DIPL16","01283","Male",44,"TYPEM4|3",FALSE,58.7097
636,"csp_7_1","act2-1","DIPL11","01283","Female",68,"TYPEM4|4",FALSE,67.9192
638,"csp_8_4","act2-2","DIPL3","01283","Male",15,"TYPEM4|1",TRUE,46.0302
641,"csp_3_3","act1-1","DIPL18","01283","Female",51,"TYPEM4|3",FALSE,61.7621
644,"csp_7_7","act2-1","DIPL14","01283","Female",88,"TYPEM1|2",FALSE,75.13
645,"csp_5_6","act1-1","DIPL14","01283","Female",22,"TYPEM4|1",FALSE,49.4062
646,"csp_6_7","act1-1","DIPL13","01283","Male",41,"TYPEM4|2",FALSE,31.1835
647,"csp_3_7","act1-1","DIPL18","01283","Male",53,"TYPEM4|1",FALSE,53.1964
648,"csp_2_1","act1-2","DIPL13","01283","Male",55,"TYPEM4|4",FALSE,50.0592
649,"csp_8_5","act2-4","DIPL3","01283","Female",35,"TYPEM4|2",FALSE,65.0504
652,"csp_7_1","act2-1","DIPL11","01283","Female",65,"TYPEM4|4",FALSE,66.1597
653,"csp_5_4","act1-1","DIPL14","01283","Female",54,"TYPEM4|1",FALSE,62.7068
657,"csp_7_8","act2-1","DIPL1","01283","Female",80,"TYPEM1|2",FALSE,73.0189
660,"csp_5_4","act1-1","DIPL13","01283","Female",62,"TYPEM4|3",FALSE,58.5709
661,"csp_7_7","act2-1","DIPL14","01283","Female",68,"TYPEM4|4",FALSE,66.8835
665,"csp_3_8","act1-1","DIPL16","01288","Male",47,"TYPEM4|1",FALSE,47.965
666,"csp_8_4","act2-2","DIPL3","01288","Male",18,"TYPEM4|3",TRUE,41.6683
668,"csp_8_4","act2-2","DIPL12","01288","Male",19,"TYPEM4|1",TRUE,49.1257
669,"csp_7_8","act2-1","DIPL11","01288","Male",92,"TYPEM1|1",FALSE,63.134
670,"csp_2_1","act1-1","DIPL15","01288","Male",42,"TYPEM3|1",FALSE,38.6399
671,"csp_7_4","act2-1","DIPL18","01289","Female",71,"TYPEM3|2",FALSE,69.9648
672,"csp_2_1","act1-1","DIPL16","01289","Male",44,"TYPEM4|1",FALSE,38.1613
673,"csp_8_4","act2-2","DIPL14","01289","Female",18,"TYPEM4|2",TRUE,49.8949
676,"csp_7_8","act2-1","DIPL15","01289","Female",74,"TYPEM4|4",FALSE,66.7943
678,"csp_7_7","act2-1","DIPL13","01289","Female",68,"TYPEM1|2",FALSE,69.61
682,"csp_4_8","act1-1","DIPL15","01291","Male",50,"TYPEM4|1",FALSE,43.1689
683,"csp_7_8","act2-1","DIPL2","01295","Male",63,"TYPEM4|3",FALSE,63.6826
687,"csp_5_6","act1-1","DIPL13","01301","Male",41,"TYPEM1|1",FALSE,40.2506
689,"csp_3_4","act1-1","DIPL17","01301","Male",44,"TYPEM1|1",FALSE,49.9131
694,"csp_7_7","act2-1","DIPL12","01304","Female",90,"TYPEM1|2",FALSE,80.1404
695,"csp_5_6","act1-2","DIPL11","01304","Female",45,"TYPEM3|2",FALSE,62.2246
696,"csp_7_5","act2-1","DIPL13","01304","Male",59,"TYPEM1|1",FALSE,61.3977
697,"csp_7_2","act2-1","DIPL13","01304","Male",70,"TYPEM4|4",FALSE,58.2032
698,"csp_5_6","act1-1","DIPL3","01304","Female",49,"TYPEM3|2",FALSE,55.3981
701,"csp_4_5","act1-1","DIPL13","01307","Female",47,"TYPEM4|1",FALSE,65.3639
705,"csp_2_1","act1-1","DIPL16","01313","Male",45,"TYPEM4|1",FALSE,48.4808
706,"csp_7_5","act2-1","DIPL13","01313","Female",71,"TYPEM1|2",FALSE,73.8923
708,"csp_8_4","act2-2","DIPL11","01313","Male",15,"TYPEM4|1",TRUE,40.2661
709,"csp_6_7","act1-1","DIPL15","01313","Male",33,"TYPEM4|1",FALSE,34.3047
710,"csp_7_2","act2-1","DIPL13","01313","Male",80,"TYPEM1|1",FALSE,64.43
712,"csp_4_7","act1-1","DIPL13","01313","Male",50,"TYPEM4|1",FALSE,57.5019
714,"csp_6_2","act1-1","DIPL13","01313","Male",37,"TYPEM1|1",FALSE,40.0165
715,"csp_4_3","act1-1","DIPL16","01313","Female",55,"TYPEM4|1",FALSE,56.3821
716,"csp_5_2","act1-1","DIPL11","01314","Female",51,"TYPEM1|2",FALSE,55.7744
718,"csp_7_8","act2-1","DIPL13","01314","Male",60,"TYPEM4|3",FALSE,54.095
722,"csp_5_6","act1-1","DIPL13","01314","Female",60,"TYPEM4|3",FALSE,59.3064
723,"csp_7_8","act2-1","DIPL11","01314","Male",85,"TYPEM4|4",FALSE,60.0426
727,"csp_7_8","act2-1","DIPL2","01320","Male",81,"TYPEM2|0",FALSE,54.9113
728,"csp_6_3","act1-1","DIPL13","01320","Male",39,"TYPEM3|2",FALSE,46.9642
729,"csp_2_1","act1-1","DIPL3","01320","Male",31,"TYPEM4|1",FALSE,45.5798
735,"csp_7_7","act2-1","DIPL3","01322","Female",67,"TYPEM4|4",FALSE,70.0029
737,"csp_7_7","act2-1","DIPL15","01322","Female",72,"TYPEM1|2",FALSE,71.6364
738,"csp_7_7","act2-1","DIPL18","01323","Male",74,"TYPEM1|1",FALSE,62.3293
739,"csp_7_8","act2-1","DIPL13","01325","Female",71,"TYPEM4|4",FALSE,65.4097
742,"csp_4_6","act1-1","DIPL16","01333","Male",50,"TYPEM4|1",FALSE,50.9703
743,"csp_6_8","act1-1","DIPL13","01333","Female",30,"TYPEM4|1",FALSE,44.0676
745,"csp_5_5","act1-2","DIPL13","01333","Female",31,"TYPEM2|0",FALSE,43.6762
746,"csp_2_1","act1-1","DIPL15","01333","Male",32,"TYPEM4|1",FALSE,44.4425
747,"csp_7_7","act2-1","DIPL13","01336","Male",70,"TYPEM1|1",FALSE,57.6446
751,"csp_7_7","act2-1","DIPL13","01338","Female",63,"TYPEM4|4",FALSE,63.969
752,"csp_7_7","act2-1","DIPL12","01338","Female",91,"TYPEM1|2",FALSE,80.923
753,"csp_6_8","act1-1","DIPL13","01338","Female",43,"TYPEM2|0",FALSE,37.4385
759,"csp_4_2","act1-1","DIPL17","01344","Male",45,"TYPEM4|1",FALSE,48.3001
762,"csp_8_4","act2-2","DIPL3","01344","Male",16,"TYPEM4|3",TRUE,40.991
768,"csp_5_6","act1-1","DIPL2","01347","Female",59,"TYPEM4|3",FALSE,67.8663
769,"csp_5_2","act1-1","DIPL13","01347","Female",36,"TYPEM3|2",FALSE,52.8086
770,"csp_6_3","act1-1","DIPL18","01348","Male",32,"TYPEM4|2",FALSE,32.3054
771,"csp_2_1","act1-1","DIPL13","01348","Male",52,"TYPEM4|1",FALSE,55.1589
772,"csp_6_2","act1-1","DIPL13","01350","Male",45,"TYPEM4|1",FALSE,39.7537
773,"csp_4_2","act1-1","DIPL15","01350","Male",34,"TYPEM4|1",FALSE,56.37
775,"csp_8_5","act2-5","DIPL13","01353","Male",44,"TYPEM4|1",FALSE,64.8558
776,"csp_7_7","act2-1","DIPL13","01353","Female",72,"TYPEM4|4",FALSE,66.3476
777,"csp_3_1","act1-1","DIPL15","01353","Male",38,"TYPEM4|1",FALSE,53.1759
779,"csp_7_4","act2-1","DIPL14","01354","Male",65,"TYPEM4|4",FALSE,60.7721
782,"csp_5_5","act1-1","DIPL14","01354","Female",43,"TYPEM4|1",FALSE,57.8497
783,"csp_8_4","act2-2","DIPL12","01354","Male",15,"TYPEM4|1",TRUE,49.092
784,"csp_7_8","act2-1","DIPL11","01354","Male",81,"TYPEM4|4",FALSE,60.9909
787,"csp_7_7","act2-1","DIPL12","01354","Female",89,"TYPEM1|2",FALSE,81.0287
792,"csp_4_6","act1-1","DIPL13","01354","Female",32,"TYPEM4|1",FALSE,56.3308
794,"csp_4_3","act1-1","DIPL18","01357","Female",56,"TYPEM1|2",FALSE,60.3965
795,"csp_6_7","act1-1","DIPL13","01358","Male",30,"TYPEM4|1",FALSE,34.2073
796,"csp_7_7","act2-1","DIPL13","01358","Male",59,"TYPEM4|4",FALSE,55.1498
797,"csp_6_7","act1-1","DIPL2","01358","Female",73,"TYPEM1|2",FALSE,75.9672
798,"csp_6_5","act1-2","DIPL3","01360","Male",21,"TYPEM4|1",FALSE,40.5574
799,"csp_5_2","act1-1","DIPL15","01360","Male",45,"TYPEM4|1",FALSE,36.9914
800,"csp_7_8","act2-1","DIPL13","01361","Male",67,"TYPEM1|1",FALSE,58.5464
802,"csp_6_7","act1-2","DIPL13","01361","Male",41,"TYPEM4|3",FALSE,46.8672
807,"csp_6_7","act1-1","DIPL15","01363","Male",39,"TYPEM1|1",FALSE,30.4668
808,"csp_7_1","act2-1","DIPL11","01363","Female",85,"TYPEM4|4",FALSE,71.5096
810,"csp_7_5","act2-1","DIPL16","01371","Male",61,"TYPEM1|1",FALSE,60.2054
813,"csp_4_5","act1-1","DIPL16","01373","Male",51,"TYPEM4|1",FALSE,52.5146
814,"csp_4_6","act1-1","DIPL16","01373","Female",48,"TYPEM3|2",FALSE,43.0193
815,"csp_3_1","act1-1","DIPL18","01373","Male",35,"TYPEM4|1",FALSE,50.9761
816,"csp_6_2","act1-1","DIPL13","01373","Male",55,"TYPEM2|0",FALSE,31.45
817,"csp_8_4","act2-2","DIPL12","01373","Male",15,"TYPEM4|1",TRUE,49.3722
820,"csp_7_8","act2-1","DIPL1","01373","Male",80,"TYPEM1|1",FALSE,63.9345
821,"csp_6_8","act1-1","DIPL11","01374","Female",43,"TYPEM4|3",FALSE,50.5793
823,"csp_5_4","act1-1","DIPL13","01375","Male",62,"TYPEM4|1",FALSE,58.6098
824,"csp_5_6","act1-2","DIPL13","01376","Female",37,"TYPEM3|1",FALSE,52.8214
825,"csp_5_3","act1-1","DIPL13","01376","Male",39,"TYPEM4|2",FALSE,45.9831
829,"csp_8_5","act2-2","DIPL3","01376","Male",16,"TYPEM4|4",TRUE,42.255
832,"csp_4_6","act1-1","DIPL12","01378","Male",59,"TYPEM4|1",FALSE,55.1659
835,"csp_8_6","act2-5","DIPL11","01378","Male",66,"TYPEM4|4",FALSE,56.2659
836,"csp_7_8","act2-1","DIPL3","01378","Female",91,"TYPEM1|2",FALSE,75.6314
837,"csp_5_5","act1-2","DIPL15","01380","Male",19,"TYPEM3|2",FALSE,43.3748
840,"csp_4_3","act1-1","DIPL16","01383","Female",34,"TYPEM4|1",FALSE,49.1618
841,"csp_4_2","act1-1","DIPL18","01383","Male",50,"TYPEM1|1",TRUE,39.8577
842,"csp_6_2","act1-1","DIPL13","01384","Male",51,"TYPEM4|1",FALSE,40.98
844,"csp_8_4","act2-2","DIPL15","01385","Male",20,"TYPEM4|1",TRUE,43.719
847,"csp_5_4","act1-1","DIPL16","01386","Female",42,"TYPEM4|1",FALSE,53.038
848,"csp_8_5","act2-4","DIPL2","01386","Female",17,"TYPEM4|2",FALSE,67.2221
849,"csp_7_8","act2-1","DIPL3","01386","Female",75,"TYPEM4|4",FALSE,73.2245
851,"csp_4_7","act1-1","DIPL18","01387","Male",27,"TYPEM1|1",FALSE,46.0488
852,"csp_6_2","act1-1","DIPL13","01388","Male",52,"TYPEM1|1",FALSE,41.4152
854,"csp_7_8","act2-1","DIPL13","01397","Female",66,"TYPEM4|4",FALSE,64.8852
856,"csp_6_7","act1-1","DIPL2","01399","Male",54,"TYPEM4|1",FALSE,55.6749
858,"csp_7_7","act2-1","DIPL13","01399","Female",72,"TYPEM1|2",FALSE,71.5595
859,"csp_4_7","act1-1","DIPL3","01399","Male",21,"TYPEM1|1",FALSE,42.1518
863,"csp_1_1","act1-1","DIPL15","01401","Male",28,"TYPEM4|1",FALSE,43.7916
867,"csp_6_7","act1-1","DIPL13","01403","Male",53,"TYPEM1|1",FALSE,49.7479
871,"csp_6_5","act1-1","DIPL12","01405","Male",32,"TYPEM4|1",FALSE,43.1482
872,"csp_6_8","act1-1","DIPL13","01408","Male",53,"TYPEM1|1",FALSE,51.0597
873,"csp_8_4","act2-2","DIPL12","01410","Male",15,"TYPEM4|1",TRUE,49.0645
874,"csp_3_7","act1-1","DIPL17","01412","Male",63,"TYPEM4|1",FALSE,47.4779
875,"csp_5_2","act1-1","DIPL14","01416","Female",34,"TYPEM3|2",FALSE,43.1743
876,"csp_7_5","act2-1","DIPL11","01417","Male",85,"TYPEM4|4",FALSE,63.2395
877,"csp_6_7","act1-1","DIPL13","01418","Female",49,"TYPEM1|2",FALSE,49.3651
878,"csp_7_8","act2-1","DIPL11","01418","Female",81,"TYPEM1|2",FALSE,76.1041
880,"csp_5_2","act1-1","DIPL14","01419","Female",50,"TYPEM1|2",FALSE,56.8779
884,"csp_7_8","act2-1","DIPL11","01419","Female",78,"TYPEM1|2",FALSE,71.4309
887,"csp_4_6","act1-1","DIPL16","01419","Female",29,"TYPEM4|1",FALSE,45.9236
888,"csp_6_8","act1-1","DIPL11","01420","Male",60,"TYPEM4|2",FALSE,41.0285
891,"csp_2_1","act1-1","DIPL13","01422","Male",56,"TYPEM4|1",FALSE,48.8505
893,"csp_4_6","act1-1","DIPL18","01424","Female",53,"TYPEM4|1",FALSE,61.2491
894,"csp_5_2","act1-2","DIPL13","01424","Female",47,"TYPEM1|2",FALSE,65.2344
895,"csp_4_7","act1-1","DIPL2","01424","Male",57,"TYPEM4|2",FALSE,51.8793
898,"csp_7_7","act2-1","DIPL13","01425","Female",68,"TYPEM1|2",FALSE,69.1148
899,"csp_8_5","act2-4","DIPL14","01426","Female",56,"TYPEM4|2",FALSE,75.3202
901,"csp_4_3","act1-1","DIPL17","01427","Female",55,"TYPEM1|2",FALSE,57.494
903,"csp_7_5","act2-1","DIPL13","01427","Female",75,"TYPEM1|2",FALSE,75.7576
908,"csp_7_1","act2-1","DIPL11","01427","Female",86,"TYPEM4|4",FALSE,70.8203
912,"csp_5_5","act1-1","DIPL16","01430","Female",20,"TYPEM1|2",FALSE,48.8551
913,"csp_8_5","act2-5","DIPL16","01430","Male",28,"TYPEM4|4",TRUE,42.0688
914,"csp_8_4","act2-2","DIPL12","01431","Male",19,"TYPEM4|1",TRUE,49.3616
915,"csp_8_5","act2-4","DIPL3","01431","Female",47,"TYPEM4|2",FALSE,71.4295
916,"csp_4_6","act1-1","DIPL17","01432","Female",29,"TYPEM1|2",FALSE,53.4498
917,"csp_5_4","act1-1","DIPL15","01432","Female",36,"TYPEM4|1",FALSE,50.677
918,"csp_5_4","act1-1","DIPL16","01432","Male",22,"TYPEM2|0",TRUE,19.516
919,"csp_7_2","act2-1","DIPL2","01434","Female",70,"TYPEM4|4",FALSE,74.0081
920,"csp_8_4","act2-2","DIPL15","01435","Male",20,"TYPEM4|1",TRUE,44.1475
921,"csp_6_3","act1-1","DIPL13","01435","Male",34,"TYPEM4|2",FALSE,36.1038
924,"csp_3_8","act1-2","DIPL13","01436","Male",59,"TYPEM4|4",FALSE,50.3397
925,"csp_8_5","act2-5","DIPL1","01442","Male",55,"TYPEM4|1",FALSE,64.3534
928,"csp_4_3","act1-1","DIPL14","01444","Male",47,"TYPEM4|1",FALSE,52.5267
930,"csp_8_4","act2-2","DIPL12","01447","Female",16,"TYPEM4|2",TRUE,55.2672
931,"csp_8_4","act2-2","DIPL3","01447","Male",18,"TYPEM4|3",TRUE,41.4727
932,"csp_6_4","act1-1","DIPL11","01447","Male",59,"TYPEM1|1",FALSE,36.7647
934,"csp_5_5","act1-1","DIPL13","01450","Female",49,"TYPEM4|1",FALSE,56.6663
937,"csp_7_5","act2-1","DIPL15","01451","Male",61,"TYPEM4|4",FALSE,59.0734
940,"csp_8_5","act2-5","DIPL1","01451","Male",16,"TYPEM3|1",TRUE,41.4637
941,"csp_6_7","act1-1","DIPL13","01451","Female",35,"TYPEM3|2",FALSE,51.2246
943,"csp_3_4","act1-1","DIPL18","01452","Male",40,"TYPEM1|1",FALSE,35.8481
944,"csp_8_6","act2-4","DIPL2","01454","Female",61,"TYPEM1|2",FALSE,82.8142
945,"csp_5_3","act1-1","DIPL14","01454","Male",28,"TYPEM4|1",FALSE,45.2447
946,"csp_7_8","act2-1","DIPL17","01457","Male",68,"TYPEM4|4",FALSE,55.2102
947,"csp_6_7","act1-1","DIPL13","01457","Male",43,"TYPEM1|1",FALSE,39.3879
948,"csp_1_1","act1-1","DIPL14","01457","Female",53,"TYPEM4|1",FALSE,67.7087
949,"csp_8_5","act2-4","DIPL13","01457","Female",28,"TYPEM4|2",FALSE,62.1429
952,"csp_5_2","act1-1","DIPL14","02002","Female",51,"TYPEM4|3",FALSE,41.7704
953,"csp_4_3","act1-1","DIPL17","02003","Female",26,"TYPEM1|2",FALSE,47.9067
954,"csp_7_7","act2-1","DIPL11","02003","Female",69,"TYPEM4|4",FALSE,54.2253
955,"csp_4_3","act1-1","DIPL13","02004","Male",37,"TYPEM4|2",FALSE,27.4341
959,"csp_7_2","act2-1","DIPL11","02011","Male",75,"TYPEM4|4",FALSE,50.9406
960,"csp_7_2","act2-1","DIPL18","02011","Male",66,"TYPEM4|4",FALSE,46.5942
964,"csp_7_4","act2-1","DIPL16","02025","Male",80,"TYPEM4|4",FALSE,49.4407
965,"csp_7_5","act2-1","DIPL14","02025","Female",66,"TYPEM1|2",FALSE,62.6574
966,"csp_5_6","act1-1","DIPL16","02028","Female",43,"TYPEM4|1",FALSE,49.7035
967,"csp_6_7","act1-1","DIPL3","02028","Male",60,"TYPEM1|1",FALSE,38.5204
968,"csp_6_8","act1-1","DIPL13","02028","Male",29,"TYPEM4|2",FALSE,19.6356
969,"csp_6_3","act1-1","DIPL3","02028","Male",48,"TYPEM3|1",FALSE,19.9172
972,"csp_7_8","act2-1","DIPL13","02037","Male",68,"TYPEM1|1",FALSE,49.3926
973,"csp_6_3","act1-1","DIPL13","02037","Male",37,"TYPEM4|1",FALSE,34.1013
976,"csp_7_7","act2-1","DIPL3","02041","Female",59,"TYPEM4|4",FALSE,57.5657
978,"csp_7_5","act2-1","DIPL18","02051","Male",86,"TYPEM4|4",FALSE,51.8954
979,"csp_5_6","act1-1","DIPL13","02052","Female",57,"TYPEM4|3",FALSE,40.9549
980,"csp_7_7","act2-1","DIPL11","02053","Male",70,"TYPEM4|4",FALSE,48.1346
985,"csp_5_6","act1-1","DIPL13","02059","Female",30,"TYPEM4|1",FALSE,54.1166
986,"csp_6_8","act1-1","DIPL13","02059","Male",46,"TYPEM1|1",FALSE,33.5539
987,"csp_7_8","act2-1","DIPL11","02059","Female",85,"TYPEM1|2",FALSE,62.8599
989,"csp_7_5","act2-1","DIPL11","02060","Female",70,"TYPEM1|2",FALSE,61.8693
990,"csp_4_7","act1-2","DIPL17","02061","Male",28,"TYPEM2|0",TRUE,32.618
992,"csp_6_5","act1-1","DIPL13","02064","Female",41,"TYPEM4|3",FALSE,37.9596
994,"csp_8_4","act2-2","DIPL15","02064","Male",19,"TYPEM3|2",TRUE,32.551
995,"csp_7_8","act2-1","DIPL13","02064","Male",71,"TYPEM4|4",FALSE,47.5495
999,"csp_8_4","act2-2","DIPL14","02064","Male",19,"TYPEM4|4",TRUE,35.97
1000,"csp_7_7","act2-1","DIPL13","02064","Female",57,"TYPEM4|4",FALSE,54.1599
1001,"csp_7_2","act2-1","DIPL16","02065","Female",66,"TYPEM1|2",FALSE,57.7709
1002,"csp_7_8","act2-1","DIPL13","02065","Male",63,"TYPEM4|4",FALSE,44.6336
1004,"csp_3_7","act1-1","DIPL12","02067","Male",44,"TYPEM4|2",FALSE,44.0203
1005,"csp_5_5","act1-1","DIPL16","02070","Female",42,"TYPEM4|1",FALSE,42.8546
1008,"csp_7_7","act2-1","DIPL11","02073","Male",70,"TYPEM4|4",FALSE,48.09
1009,"csp_3_7","act1-1","DIPL18","02076","Male",47,"TYPEM4|1",FALSE,35.628
1010,"csp_7_8","act2-1","DIPL3","02080","Female",79,"TYPEM1|2",FALSE,64.5178
1011,"csp_7_4","act2-1","DIPL19","02085","Female",77,"TYPEM4|4",FALSE,64.3834
1012,"csp_8_5","act2-5","DIPL13","02089","Female",56,"TYPEM4|2",FALSE,54.8825
1016,"csp_7_7","act2-1","DIPL14","02095","Female",66,"TYPEM4|2",FALSE,55.2827
1021,"csp_7_8","act2-1","DIPL1","02095","Male",67,"TYPEM4|4",FALSE,49.2491
1022,"csp_7_7","act2-1","DIPL13","02095","Female",75,"TYPEM4|4",FALSE,55.9215
1023,"csp_8_4","act2-2","DIPL14","02095","Female",22,"TYPEM1|2",TRUE,45.208
1025,"csp_7_7","act2-1","DIPL11","02098","Male",66,"TYPEM1|1",FALSE,50.2739
1026,"csp_2_1","act1-1","DIPL2","02100","Male",66,"TYPEM4|2",FALSE,38.0334
1028,"csp_7_1","act2-1","DIPL11","02106","Female",79,"TYPEM1|2",FALSE,64.0126
1029,"csp_7_8","act2-1","DIPL2","02106","Female",68,"TYPEM1|2",FALSE,67.4838
1030,"csp_4_3","act1-1","DIPL16","02106","Female",67,"TYPEM4|1",FALSE,52.6453
1033,"csp_7_5","act2-1","DIPL12","02109","Male",69,"TYPEM4|4",FALSE,56.3829
1034,"csp_7_7","act2-1","DIPL11","02109","Female",67,"TYPEM4|4",FALSE,54.9332
1037,"csp_4_7","act1-1","DIPL16","02110","Male",31,"TYPEM4|1",FALSE,31.0022
1038,"csp_5_2","act1-1","DIPL13","02110","Female",44,"TYPEM4|1",FALSE,47.7894
1041,"csp_5_6","act1-1","DIPL16","02112","Female",38,"TYPEM3|2",FALSE,39.7554
1042,"csp_8_6","act2-5","DIPL13","02112","Male",62,"TYPEM4|3",FALSE,52.6545
1045,"csp_7_7","act2-1","DIPL11","02114","Female",91,"TYPEM1|2",FALSE,62.7261
1049,"csp_7_8","act2-1","DIPL11","02128","Female",85,"TYPEM3|2",FALSE,61.1069
1054,"csp_7_8","act2-1","DIPL11","02131","Male",78,"TYPEM4|4",FALSE,49.2821
1058,"csp_8_6","act2-4","DIPL11","02131","Female",62,"TYPEM4|2",FALSE,58.4855
1059,"csp_6_2","act1-1","DIPL13","02134","Male",30,"TYPEM4|1",FALSE,31.1978
1060,"csp_4_8","act1-2","DIPL16","02134","Male",33,"TYPEM1|1",FALSE,31.0843
1062,"csp_7_8","act2-1","DIPL1","02134","Female",77,"TYPEM1|2",FALSE,64.046
1067,"csp_4_3","act1-1","DIPL16","02140","Female",44,"TYPEM4|1",FALSE,38.4754
1068,"csp_5_4","act1-1","DIPL13","02141","Male",35,"TYPEM4|1",FALSE,38.9012
1074,"csp_4_8","act1-1","DIPL16","02163","Male",26,"TYPEM4|2",FALSE,25.714
1075,"csp_5_6","act1-2","DIPL3","02163","Female",48,"TYPEM3|2",FALSE,57.5385
1083,"csp_8_4","act2-2","DIPL18","02168","Male",32,"TYPEM1|1",TRUE,40.1295
1090,"csp_5_4","act1-1","DIPL16","02168","Female",50,"TYPEM4|3",FALSE,41.5534
1095,"csp_6_7","act1-1","DIPL3","02168","Male",30,"TYPEM4|2",FALSE,28.5235
1096,"csp_6_3","act1-1","DIPL13","02168","Male",35,"TYPEM4|2",FALSE,25.8087
1099,"csp_2_2","act1-1","DIPL13","02168","Female",46,"TYPEM4|4",FALSE,33.3046
1102,"csp_5_6","act1-2","DIPL13","02168","Female",41,"TYPEM4|2",FALSE,49.2049
1105,"csp_8_4","act2-2","DIPL15","02168","Female",20,"TYPEM4|2",TRUE,41.328
1107,"csp_6_4","act1-1","DIPL13","02173","Male",19,"TYPEM4|1",FALSE,23.8138
1108,"csp_6_9","act1-1","DIPL3","02173","Male",57,"TYPEM1|1",FALSE,42.4948
1109,"csp_8_5","act2-5","DIPL16","02173","Female",30,"TYPEM1|2",TRUE,44.5998
1110,"csp_7_8","act2-1","DIPL12","02173","Male",83,"TYPEM1|1",FALSE,56.8561
1111,"csp_8_4","act2-2","DIPL14","02173","Female",22,"TYPEM3|2",TRUE,39.955
