"UNIQUE_ID","work_description","WORK_CONDITION","activity_sector","job_category","Employer_type","job_dep","TERMS_OF_EMP","pay","Employee_count","working_hours"
2140,"521a","C","HZ","O","ct_9","63","CDI",18788,"tr_6",1814
2146,"461d","C","CE","O","ct_9","03","CDI",20323,"tr_2",1761
2151,"621c","C","FZ","O","ct_9","03","CDI",20520,"tr_3",2082
2162,"561d","P","IZ","O","ct_6","03","CDI",10065,"tr_4",1351
2171,"561d","P","IZ","O","ct_9","03","CDI",11586,"tr_3",1427
2176,"655a","C","HZ","O","ct_9","36","CDI",22916,"tr_4",1995
2183,"461d","C","NZ","O","ct_9","03","CDI",48479,"tr_3",2200
2185,"433d","C","QA","O","ct_3","03","AUT",19576,"tr_6",1862
2189,"546c","C","HZ","O","ct_9","03","CDI",31564,"tr_2",1760
2192,"472a","C","MA","O","ct_6","03","CDI",27222,"tr_1",1842
2202,"461f","C","OZ","O","ct_1","03","CDI",25690,"tr_3",1818
2203,"387e","C","CM","O","ct_9","76","CDI",43017,"tr_4",2038
2204,"526d","C","QB","O","ct_8","03","CDI",20716,"tr_3",1820
2206,"625a","C","CG","O","ct_9","03","CDI",28972,"tr_6",1374
2207,"526d","C","QB","O","ct_8","03","CDI",16246,"tr_2",1820
2219,"643a","C","HZ","O","ct_9","03","CDI",19827,"tr_4",1814
2222,"628g","C","NZ","O","ct_6","03","CDI",21083,"tr_1",1819
2229,"374d","P","GZ","O","ct_9","03","CDI",29663,"tr_1",1686
2236,"543h","C","CG","O","ct_9","63","CDI",24382,"tr_6",1888
2246,"542a","C","QA","O","ct_6","03","CDI",17116,"tr_1",1820
2256,"546e","C","NZ","O","ct_8","03","CDI",19973,"tr_1",1441
2257,"681b","C","FZ","A","ct_6","03","APP",1488,"tr_3",278
2258,"561c","P","IZ","O","ct_9","03","CDI",16573,"tr_2",1693
2262,"562b","Y","SZ","O","ct_6","03","CDI",5592,"tr_0",468
2266,"387e","P","CG","O","ct_9","03","CDI",47947,"tr_6",1709
2271,"433d","C","GZ","O","ct_6","03","CDI",22281,"tr_1",1820
2275,"481b","C","FZ","O","ct_9","03","CDI",37098,"tr_3",1770
2277,"532c","C","OZ","O","ct_1","03","AUT",18039,"tr_5",1824
2289,"384b","C","CM","O","ct_9","03","CDI",44905,"tr_5",2200
2300,"487a","C","HZ","O","ct_9","03","CDI",23825,"tr_2",1820
2307,"421b","C","PZ","O","ct_8","03","CDI",34317,"tr_3",1820
2330,"526b","C","MA","O","ct_9","03","CDI",21542,"tr_3",1820
2335,"526b","C","QB","O","ct_8","03","CDI",24291,"tr_1",1820
2340,"524c","C","OZ","X","ct_2","03","AUT",15829,"tr_6",1868
2345,"563b","P","QB","O","ct_2","04","CDI",21030,"tr_4",2406
2354,"563c","C","TZ","O","ct_7","04","CDI",14657,"tr_1",575
2363,"431d","P","QA","O","ct_9","04","CDI",17377,"tr_3",995
2364,"641a","C","FZ","O","ct_9","04","CDI",32116,"tr_1",1472
2368,"344d","C","GZ","O","ct_9","04","CDI",38737,"tr_3",1820
2371,"563a","D","QB","O","ct_7","04","CDI",10602,"tr_1",2576
2373,"526a","P","QB","O","ct_3","04","AUT",23467,"tr_5",1456
2377,"563b","P","QB","O","ct_7","04","CDI",11846,"tr_1",1162
2379,"556a","C","GZ","O","ct_9","04","CDI",25792,"tr_1",2092
2380,"621a","C","FZ","O","ct_9","04","CDI",25898,"tr_3",1499
2383,"543f","C","GZ","O","ct_9","92","CDI",23026,"tr_2",1822
2385,"552a","C","GZ","O","ct_9","04","CDI",15853,"tr_5",1213
2395,"461f","C","OZ","O","ct_1","04","CDI",25420,"tr_4",1820
2397,"554g","P","GZ","O","ct_9","04","CDI",14804,"tr_5",1596
2403,"641b","P","HZ","O","ct_9","04","CDI",7946,"tr_1",865
2405,"676e","C","QB","X","ct_8","04","AUT",6125,"tr_5",1820
2408,"532c","C","OZ","O","ct_1","05","AUT",20791,"tr_6",1824
2420,"526e","C","QA","O","ct_6","84","CDI",14157,"tr_3",1602
2426,"435b","P","QB","X","ct_8","04","AUT",3213,"tr_1",434
2428,"466a","P","HZ","O","ct_9","13","CDI",24050,"tr_6",1274
2437,"563a","D","QB","O","ct_7","04","CDI",8710,"tr_1",2386
2449,"485a","C","DZ","O","ct_9","04","CDI",36640,"tr_4",1811
2450,"563b","Y","SZ","O","ct_9","04","CDI",7582,"tr_3",698
2457,"563a","Y","QB","O","ct_8","04","CDD",4335,"tr_2",571
2460,"561c","C","IZ","O","ct_6","04","CDD",16009,"tr_1",1662
2471,"632c","C","FZ","O","ct_6","04","CDI",13220,"tr_1",813
2472,"625a","C","CE","O","ct_9","04","CDI",39414,"tr_6",1741
2479,"333c","C","HZ","O","ct_9","84","CDI",50447,"tr_6",1820
2494,"556a","C","GZ","O","ct_9","04","CDI",18608,"tr_3",1883
2503,"632a","C","FZ","O","ct_6","04","CDI",17743,"tr_1",1853
2524,"563c","C","TZ","O","ct_7","05","CDI",2022,"tr_1",209
2532,"388c","C","JC","O","ct_9","13","CDI",37433,"tr_3",1820
2533,"374c","C","CM","O","ct_9","56","CDI",63813,"tr_6",3000
2570,"474c","C","CL","O","ct_9","11","CDI",21219,"tr_1",1712
2577,"434b","C","NZ","O","ct_8","04","CDI",16045,"tr_3",1820
2590,"525d","C","QA","O","ct_3","05","AUT",5174,"tr_6",360
2594,"542a","C","HZ","O","ct_9","05","CDI",25368,"tr_1",1838
2602,"477c","C","GZ","O","ct_9","05","CDI",30447,"tr_1",2200
2617,"467a","C","KZ","O","ct_9","05","CDI",28287,"tr_5",1820
2618,"552a","P","GZ","O","ct_9","05","CDI",8747,"tr_3",208
2620,"654c","C","HZ","O","ct_5","05","TOA",17749,"tr_5",625
2644,"551a","P","GZ","O","ct_9","05","CDI",14158,"tr_4",1874
2647,"451a","C","HZ","O","ct_9","05","CDI",23629,"tr_1",1820
2655,"543g","C","GZ","O","ct_9","05","CDI",16053,"tr_1",1820
2657,"526b","C","QA","O","ct_8","05","CDI",17507,"tr_1",1820
2666,"526e","P","QA","O","ct_9","26","CDI",24045,"tr_2",2412
2675,"451a","C","HZ","O","ct_9","05","CDI",22276,"tr_1",1820
2708,"421b","P","PZ","O","ct_8","05","CDI",18846,"tr_3",1365
2710,"526a","C","QB","O","ct_9","05","CDI",24784,"tr_3",2255
2712,"526d","C","QB","O","ct_8","05","CDI",17406,"tr_5",1785
2725,"481b","C","EZ","O","ct_9","05","CDI",39466,"tr_1",2028
2731,"461f","C","LZ","O","ct_9","05","CDI",31006,"tr_1",1820
2736,"474c","C","CK","O","ct_9","69","CDI",34906,"tr_3",2028
2746,"467d","C","OZ","O","ct_8","05","CDI",12167,"tr_5",1771
2752,"636d","C","IZ","O","ct_9","05","TOA",2882,"tr_1",234
2759,"333c","C","HZ","O","ct_9","13","CDI",34022,"tr_6",1820
2764,"434a","C","IZ","O","ct_5","05","CDI",20674,"tr_1",1889
2766,"684a","C","RZ","O","ct_8","05","CDD",13647,"tr_4",992
2769,"467a","C","KZ","A","ct_9","05","APP",19640,"tr_2",1794
2771,"623a","C","CK","O","ct_6","05","CDI",18100,"tr_3",1820
2773,"641b","C","HZ","O","ct_9","05","CDI",17192,"tr_1",1709
2787,"523c","C","OZ","O","ct_2","05","AUT",17234,"tr_6",1819
2788,"462e","C","GZ","O","ct_9","05","CDI",24881,"tr_1",1820
2797,"624d","C","FZ","O","ct_9","06","CDI",17934,"tr_3",1553
2804,"543f","C","GZ","O","ct_9","06","CDI",15351,"tr_2",1102
2811,"564a","C","NZ","O","ct_8","06","CDI",18256,"tr_1",1820
2819,"525d","C","QA","O","ct_9","06","CDI",22677,"tr_5",2874
2821,"461f","C","HZ","O","ct_9","06","CDI",21128,"tr_1",1875
2823,"431f","C","QA","O","ct_3","06","CDI",22547,"tr_6",1839
2824,"655a","C","HZ","O","ct_9","06","CDI",27278,"tr_4",1813
2825,"384a","C","CL","O","ct_9","06","CDI",65099,"tr_6",2200
2828,"478b","P","HZ","O","ct_9","06","CDI",22891,"tr_6",1337
2832,"561b","C","IZ","O","ct_9","06","CDI",15208,"tr_5",1769
2841,"526e","C","QA","O","ct_6","06","CDI",12313,"tr_1",1328
2844,"352a","C","JA","O","ct_9","06","CDI",34392,"tr_1",1775
2848,"641b","C","HZ","O","ct_9","06","CDI",27084,"tr_5",1815
2851,"563c","C","TZ","O","ct_7","06","CDI",5921,"tr_1",534
2852,"526b","P","QA","O","ct_6","06","CDI",10125,"tr_1",1317
2853,"628b","C","CK","O","ct_9","06","CDI",18267,"tr_6",1901
2857,"433d","P","QA","O","ct_9","06","CDD",12454,"tr_5",988
2861,"542b","C","MA","O","ct_9","06","CDI",21732,"tr_1",2028
2880,"674c","C","CA","O","ct_9","06","CDI",17838,"tr_3",1817
2890,"526b","C","MC","O","ct_9","06","CDI",23104,"tr_1",1890
2893,"373d","P","MA","O","ct_9","06","CDI",30285,"tr_4",1576
2897,"421b","C","PZ","O","ct_2","06","AUT",26806,"tr_2",2227
2904,"433c","C","CM","O","ct_6","06","CDI",24870,"tr_1",2008
2909,"526b","P","MC","O","ct_6","06","CDI",17039,"tr_1",1662
2925,"451a","C","HZ","O","ct_9","06","CDI",21829,"tr_3",1814
2931,"563b","C","TZ","O","ct_7","06","CDI",10293,"tr_0",905
2938,"477b","C","KZ","O","ct_9","13","CDI",24075,"tr_1",1813
2939,"478d","C","JB","O","ct_9","06","CDI",12612,"tr_3",1836
2950,"562a","C","GZ","O","ct_9","06","CDI",17604,"tr_3",1843
2953,"674c","C","CA","O","ct_9","06","CDI",15305,"tr_1",1826
2954,"621f","C","OZ","O","ct_2","83","CDI",1574,"tr_5",190
2960,"684a","C","NZ","O","ct_9","06","CDI",17886,"tr_3",1678
2977,"684a","P","NZ","O","ct_9","06","CDI",6906,"tr_3",1014
2980,"388a","C","JC","O","ct_9","06","CDI",42298,"tr_6",2124
2982,"424a","C","RZ","O","ct_8","06","CDI",16914,"tr_3",1819
2983,"684a","C","NZ","O","ct_9","06","CDI",16589,"tr_1",1910
2989,"422b","P","PZ","O","ct_8","06","CDI",17328,"tr_5",1150
3001,"431f","C","QA","O","ct_8","06","CDI",28970,"tr_6",1826
3002,"632j","C","FZ","O","ct_9","06","CDI",12887,"tr_1",758
3004,"474b","C","CL","O","ct_9","06","CDI",36283,"tr_6",1887
3015,"478a","C","JC","O","ct_9","13","CDI",24926,"tr_2",1088
3018,"451h","C","QA","O","ct_3","06","CDI",20422,"tr_6",1819
3020,"633a","C","FZ","O","ct_9","06","CDI",30298,"tr_5",1854
3030,"434d","P","QB","O","ct_2","06","AUT",18906,"tr_5",1430
3032,"334a","C","OZ","O","ct_1","29","AUT",53282,"tr_6",1824
3038,"534a","C","RZ","O","ct_9","06","CDI",25388,"tr_5",1806
3040,"523c","C","OZ","O","ct_2","06","AUT",19923,"tr_6",1789
3043,"545c","C","KZ","O","ct_9","06","CDI",22779,"tr_4",1830
3047,"542a","C","HZ","O","ct_9","06","CDI",28010,"tr_2",1820
3062,"563c","C","TZ","O","ct_7","06","CDI",4248,"tr_1",434
3064,"374c","C","CI","O","ct_9","06","CDI",60700,"tr_5",2200
3068,"422b","C","PZ","O","ct_8","06","CDI",34029,"tr_5",1880
3074,"546b","C","NZ","O","ct_9","75","CDI",13248,"tr_3",1085
3076,"461e","C","CI","O","ct_9","06","CDI",30469,"tr_5",1908
3082,"634b","C","CE","O","ct_9","06","CDI",27729,"tr_6",1851
3085,"462b","C","GZ","O","ct_9","06","CDI",21190,"tr_1",1657
3087,"543f","C","HZ","O","ct_9","06","CDI",18440,"tr_3",1929
3088,"525d","C","QB","O","ct_9","06","CDI",16154,"tr_3",1838
3089,"523c","C","OZ","O","ct_2","06","AUT",25965,"tr_6",1820
3098,"636c","C","CA","O","ct_9","06","CDI",13405,"tr_3",1281
3105,"388a","C","JC","X","ct_9","06","AUT",13296,"tr_1",1593
3110,"462e","C","HZ","O","ct_9","06","CDI",15566,"tr_1",1820
3120,"632f","C","FZ","O","ct_9","06","CDI",45402,"tr_3",1817
3135,"563a","D","QB","O","ct_7","06","CDI",28197,"tr_1",3000
3143,"674d","C","CH","O","ct_9","06","CDI",26072,"tr_2",2200
3148,"461c","C","GZ","O","ct_9","06","CDI",14343,"tr_1",2028
3156,"388a","C","JC","O","ct_9","06","CDI",48512,"tr_6",1924
3159,"431f","P","QA","O","ct_3","06","AUT",21077,"tr_6",1541
3164,"542a","P","KZ","O","ct_6","06","CDI",14379,"tr_1",1326
3166,"389a","C","FZ","O","ct_9","06","CDI",32472,"tr_1",1673
3167,"563a","D","QB","O","ct_7","06","CDI",10307,"tr_1",518
3168,"525d","C","QA","O","ct_8","06","CDI",17564,"tr_3",1820
3175,"388a","C","JC","O","ct_9","06","CDI",54634,"tr_5",2200
3180,"344d","C","GZ","O","ct_9","06","CDI",40008,"tr_3",2148
3188,"563c","C","TZ","O","ct_7","06","CDI",3603,"tr_1",266
3206,"534a","C","NZ","O","ct_9","06","CDI",21670,"tr_3",1538
3224,"526a","P","QA","O","ct_8","06","CDI",19540,"tr_5",1824
3231,"552a","P","GZ","O","ct_9","06","CDI",12405,"tr_3",1007
3247,"561d","P","IZ","O","ct_9","06","CDI",2145,"tr_3",297
3255,"526e","C","QA","O","ct_6","06","CDI",30030,"tr_1",2187
3268,"526a","C","QA","O","ct_9","06","CDI",14019,"tr_6",1616
3269,"382a","C","MB","O","ct_8","28","CDI",52465,"tr_5",2560
3274,"481b","C","FZ","O","ct_9","06","CDI",9372,"tr_1",752
3301,"431f","C","QB","O","ct_8","06","CDI",24099,"tr_4",1820
3303,"462b","C","GZ","O","ct_9","06","CDI",21290,"tr_1",579
3308,"632k","P","QA","O","ct_3","06","CDI",10375,"tr_6",1242
3316,"546b","C","HZ","O","ct_4","06","CDI",25783,"tr_3",1836
3318,"526a","C","QB","O","ct_9","06","CDI",20416,"tr_3",1936
3319,"543g","P","HZ","O","ct_9","06","CDI",24089,"tr_6",1428
3322,"526a","P","QA","O","ct_9","06","CDI",12899,"tr_3",1062
3326,"388a","C","CI","O","ct_9","06","CDI",52328,"tr_5",2355
3328,"462a","C","GZ","O","ct_9","06","CDI",22598,"tr_2",2160
3329,"352a","F","JA","O","ct_9","75","CDI",47890,"tr_1",1438
3332,"341a","C","PZ","O","ct_8","06","CDI",32179,"tr_3",1985
3337,"374a","C","GZ","O","ct_9","06","CDI",96989,"tr_1",2028
3339,"561f","P","IZ","O","ct_9","06","CDI",21883,"tr_1",1258
3348,"526a","C","QB","O","ct_9","06","CDI",17732,"tr_4",1796
3349,"341a","C","PZ","O","ct_8","05","CDI",15513,"tr_4",1213
3351,"423b","C","PZ","O","ct_9","06","CDI",23903,"tr_2",1975
3363,"487a","C","GZ","O","ct_6","06","CDI",38942,"tr_1",2340
3369,"387d","C","CI","O","ct_9","06","CDI",54155,"tr_5",2200
3377,"463b","C","GZ","O","ct_9","83","CDI",27028,"tr_3",1668
3382,"525b","C","PZ","O","ct_8","06","CDI",17414,"tr_3",1932
3389,"633a","P","FZ","A","ct_6","06","APP",1261,"tr_1",242
3390,"384b","C","CL","O","ct_9","06","CDI",50475,"tr_6",1819
3405,"332b","C","QA","O","ct_3","06","CDI",23095,"tr_6",1904
3416,"377a","C","IZ","O","ct_9","06","CDI",25704,"tr_1",1819
3421,"433a","C","QA","O","ct_8","06","CDI",36456,"tr_6",1845
3426,"472c","C","FZ","O","ct_9","06","CDI",23972,"tr_5",1598
3433,"526a","C","QA","O","ct_8","06","CDI",19359,"tr_6",1820
3441,"354c","C","SZ","O","ct_8","06","CDI",35990,"tr_1",1900
3452,"433a","P","QA","O","ct_9","06","CDI",23713,"tr_2",991
3461,"435b","C","QB","O","ct_8","06","CDI",21331,"tr_3",1820
3472,"461d","C","HZ","O","ct_9","06","CDI",29746,"tr_3",1838
3474,"431a","P","QB","O","ct_8","06","CDI",21467,"tr_2",2104
3478,"451a","C","HZ","O","ct_9","06","CDI",18024,"tr_5",1814
3484,"466c","C","HZ","O","ct_9","06","CDI",53501,"tr_1",1725
3490,"374b","C","KZ","O","ct_9","84","CDI",49262,"tr_2",2456
3491,"674d","C","CB","O","ct_9","06","CDI",16632,"tr_1",1802
3505,"461d","C","QB","O","ct_8","06","CDI",24186,"tr_3",1825
3507,"521a","P","HZ","O","ct_9","06","CDI",15909,"tr_6",1294
3509,"373c","C","KZ","O","ct_9","06","CDI",48033,"tr_1",1820
3514,"526a","C","QA","O","ct_9","06","CDI",14908,"tr_4",1626
3515,"526b","P","MC","O","ct_9","06","CDI",9788,"tr_1",877
3520,"534a","C","NZ","O","ct_9","06","CDI",26604,"tr_3",2895
3522,"462b","C","GZ","O","ct_9","06","CDI",25703,"tr_4",2084
3523,"467c","C","KZ","O","ct_9","06","CDI",35915,"tr_1",1638
3525,"467c","C","KZ","O","ct_9","06","CDI",13763,"tr_4",1451
3530,"344a","P","QA","O","ct_3","06","CDI",8334,"tr_6",182
3536,"643a","C","GZ","O","ct_9","06","CDI",19080,"tr_1",2003
3550,"542a","C","JC","O","ct_6","06","CDI",11734,"tr_1",1218
3552,"543e","C","QB","O","ct_9","06","CDD",9368,"tr_5",324
3557,"563a","D","QB","O","ct_7","06","CDI",8282,"tr_0",2029
3571,"561f","C","IZ","O","ct_9","06","CDI",18490,"tr_4",169
3580,"461c","C","DZ","O","ct_9","06","CDI",37935,"tr_4",1820
3583,"372a","P","JC","O","ct_9","06","CDI",26309,"tr_6",1428
3586,"556a","C","GZ","O","ct_9","06","CDI",13591,"tr_4",1701
3592,"633b","C","QB","A","ct_9","06","APP",4192,"tr_4",1830
3597,"681b","K","NZ","O","ct_9","06","TTP",7863,"tr_2",802
3600,"636a","C","GZ","O","ct_9","06","CDI",21332,"tr_6",1852
3612,"484a","C","CE","O","ct_9","06","CDI",26767,"tr_6",1862
3613,"563c","C","TZ","O","ct_7","06","CDI",11158,"tr_1",1297
3614,"434c","C","RZ","O","ct_8","06","CDI",24318,"tr_1",1839
3619,"475a","C","CF","O","ct_9","06","CDI",26220,"tr_6",1823
3622,"461c","C","SZ","O","ct_4","06","AUT",21482,"tr_5",2096
3623,"333c","C","HZ","O","ct_9","06","CDI",33991,"tr_3",1820
3625,"433a","C","QA","O","ct_9","06","CDI",28389,"tr_4",1868
3626,"461e","C","CI","O","ct_9","06","CDI",31704,"tr_5",1908
3637,"681b","C","FZ","A","ct_6","06","APP",10645,"tr_1",1820
3639,"554a","C","CA","O","ct_9","06","CDI",15795,"tr_1",1683
3640,"543f","C","FZ","O","ct_9","06","CDI",18678,"tr_2",2004
3645,"636c","C","CA","O","ct_9","06","CDI",16083,"tr_2",2042
3646,"542a","P","MA","O","ct_6","06","CDI",12020,"tr_1",1549
3648,"542a","C","FZ","O","ct_6","06","CDI",28910,"tr_1",2026
3651,"564a","P","NZ","O","ct_8","06","CDI",4925,"tr_0",335
3659,"467d","C","OZ","O","ct_8","06","CDI",28341,"tr_6",1848
3661,"526a","C","QA","O","ct_9","06","CDI",21091,"tr_6",1846
3663,"561f","P","IZ","O","ct_6","06","CDI",6090,"tr_1",790
3665,"681a","C","FZ","O","ct_6","06","CDI",18011,"tr_2",1346
3671,"468a","C","IZ","O","ct_9","06","CDI",23703,"tr_4",1844
3683,"526b","C","MA","O","ct_9","06","CDI",36557,"tr_1",2028
3687,"636d","K","IZ","O","ct_9","13","CDD",14731,"tr_3",574
3711,"632c","C","FZ","O","ct_9","06","CDD",17218,"tr_2",1142
3713,"451a","C","HZ","O","ct_9","06","CDI",24954,"tr_6",1894
3716,"525d","C","QA","O","ct_3","06","CDI",16606,"tr_6",1851
3722,"551a","C","GZ","O","ct_9","06","CDI",18680,"tr_6",1950
3725,"563b","C","QB","O","ct_2","06","AUT",19822,"tr_5",2028
3726,"684a","Y","NZ","O","ct_9","06","CDD",1978,"tr_6",163
3730,"541d","C","MA","O","ct_9","06","CDI",19117,"tr_2",1820
3733,"526b","C","QA","O","ct_6","06","CDI",16468,"tr_1",1947
3735,"461d","C","PZ","O","ct_8","06","CDI",35700,"tr_4",1820
3738,"551a","C","GZ","O","ct_9","06","CDI",16844,"tr_5",1911
3753,"526b","P","QA","O","ct_6","06","CDI",10483,"tr_1",1039
3754,"341a","C","PZ","O","ct_8","06","CDI",33459,"tr_5",1825
3757,"431f","C","QA","O","ct_3","06","CDI",29801,"tr_6",1820
3768,"555a","P","NZ","O","ct_9","06","CDI",8564,"tr_5",298
3772,"534a","C","RZ","O","ct_9","06","CDI",31598,"tr_5",1820
3780,"472b","C","GZ","A","ct_9","06","APP",11973,"tr_1",1819
3783,"451a","C","HZ","O","ct_9","06","CDI",26242,"tr_6",2055
3785,"521a","P","HZ","O","ct_9","06","CDI",17620,"tr_6",1517
3789,"374d","C","GZ","O","ct_9","91","CDI",39814,"tr_4",1820
3793,"451h","C","QA","O","ct_3","06","CDI",17258,"tr_5",1820
3794,"461b","C","QB","O","ct_9","06","CDI",18931,"tr_2",1820
3801,"373c","C","FZ","O","ct_9","06","CDI",78425,"tr_1",1799
3804,"434b","C","QB","O","ct_8","06","CDI",25645,"tr_3",1820
3810,"641a","C","HZ","O","ct_9","06","CDI",18147,"tr_1",2028
3811,"551a","C","GZ","O","ct_9","06","CDI",17130,"tr_4",1816
3819,"431f","C","QA","O","ct_3","06","CDI",29173,"tr_6",1820
3825,"542a","C","MA","O","ct_8","06","CDI",22990,"tr_1",1820
3830,"561d","C","QA","O","ct_8","06","CDI",18803,"tr_6",1820
3842,"561e","C","IZ","O","ct_9","06","CDD",19433,"tr_2",1846
3845,"474b","C","CL","O","ct_9","06","CDI",37402,"tr_6",1887
3851,"423a","C","PZ","O","ct_9","06","CDI",16729,"tr_1",2028
3854,"684a","C","NZ","O","ct_9","06","CDI",11430,"tr_2",931
3858,"632a","C","FZ","O","ct_9","06","CDI",23770,"tr_5",1626
3862,"676e","C","QB","X","ct_8","06","CDI",10355,"tr_5",1820
3865,"545b","C","KZ","O","ct_9","06","CDI",23073,"tr_1",1965
3867,"376g","P","LZ","O","ct_9","06","CDI",8991,"tr_1",351
3868,"461b","C","FZ","O","ct_9","06","CDI",46446,"tr_2",1866
3875,"552a","P","GZ","O","ct_9","06","CDI",8747,"tr_6",964
3879,"684a","P","QA","O","ct_6","06","CDI",7641,"tr_1",718
3889,"653a","C","GZ","O","ct_9","06","CDI",22465,"tr_2",2024
3891,"552a","P","GZ","O","ct_9","06","CDD",3162,"tr_6",366
3899,"472b","C","GZ","A","ct_9","06","APP",10690,"tr_1",1819
3901,"621c","C","FZ","O","ct_9","06","CDI",16974,"tr_1",1581
3910,"625c","C","CF","O","ct_9","06","CDI",18655,"tr_6",1801
3911,"534a","C","NZ","O","ct_9","06","CDI",4935,"tr_1",459
3913,"521a","C","HZ","O","ct_9","06","CDI",19694,"tr_6",1809
3922,"383a","C","CM","O","ct_9","06","CDI",51729,"tr_6",1820
3924,"533a","C","NZ","O","ct_9","06","CDI",32370,"tr_2",2029
3934,"653a","C","CJ","O","ct_9","06","CDI",19513,"tr_3",1820
3940,"462a","C","GZ","O","ct_9","06","CDI",30055,"tr_1",1820
3941,"526a","C","QA","O","ct_9","06","CDI",17974,"tr_4",1825
3953,"636d","C","IZ","O","ct_9","06","CDI",29826,"tr_1",2028
3955,"526c","C","QB","O","ct_8","06","CDI",16553,"tr_1",1815
3958,"634c","C","GZ","O","ct_5","06","CDI",27822,"tr_5",1487
3965,"563c","C","TZ","O","ct_7","06","CDI",7291,"tr_1",502
3970,"544a","C","MA","O","ct_9","06","CDI",52769,"tr_3",1839
3974,"525d","C","QB","O","ct_9","06","CDI",15697,"tr_3",1576
3977,"463d","C","NZ","O","ct_9","06","CDI",36819,"tr_2",NA
3981,"421b","C","PZ","O","ct_2","06","AUT",24420,"tr_1",1820
3989,"461f","C","IZ","X","ct_9","06","AUT",2895,"tr_6",683
3991,"526a","C","QB","O","ct_3","06","CDD",10106,"tr_4",333
3992,"633a","C","FZ","O","ct_9","06","CDI",21075,"tr_3",1676
3994,"561c","C","IZ","O","ct_6","06","CDI",15972,"tr_2",1819
3996,"681b","C","FZ","O","ct_6","06","CDI",11582,"tr_1",1172
4008,"674c","C","CA","O","ct_9","06","CDI",14357,"tr_3",1747
4013,"467c","C","KZ","O","ct_9","06","CDI",27502,"tr_3",1820
4023,"542a","C","MA","O","ct_9","06","CDI",25485,"tr_2",2030
4034,"543f","C","NZ","O","ct_9","06","TTP",11941,"tr_6",878
4035,"463e","D","GZ","O","ct_9","67","TOA",824,"tr_6",NA
4039,"526a","C","QA","O","ct_9","06","CDI",21615,"tr_6",1846
4040,"543g","C","SZ","O","ct_8","06","CDI",21280,"tr_6",1704
4045,"564a","C","NZ","O","ct_8","06","CDI",28271,"tr_1",2200
4048,"472a","C","MC","O","ct_9","06","CDI",29399,"tr_0",832
4049,"388a","C","JC","O","ct_9","06","CDI",30921,"tr_6",2001
4050,"434e","C","MA","X","ct_9","06","CDI",19643,"tr_1",1324
4053,"552a","C","GZ","O","ct_9","06","CDI",16183,"tr_6",1829
4054,"521a","C","HZ","O","ct_9","06","CDI",23743,"tr_6",1913
4055,"641a","C","GZ","O","ct_9","71","CDI",21260,"tr_6",1955
4057,"546d","C","HZ","O","ct_9","06","CDI",27187,"tr_6",1820
4063,"561b","C","IZ","O","ct_9","06","CDI",1910,"tr_3",171
4069,"563b","P","QB","O","ct_8","06","CDI",7613,"tr_3",1000
4071,"552a","C","GZ","O","ct_9","06","CDI",17085,"tr_3",2009
4086,"525d","P","QB","O","ct_9","06","CDI",10258,"tr_4",334
4089,"434b","C","QA","O","ct_8","06","CDI",29065,"tr_1",1820
4110,"461f","C","CE","O","ct_9","06","CDI",28574,"tr_5",1803
4114,"542a","C","PZ","O","ct_8","06","CDI",24647,"tr_1",1820
4115,"421b","C","PZ","O","ct_8","06","CDI",21504,"tr_3",1820
4123,"462d","C","GZ","O","ct_6","06","CDI",25073,"tr_1",2058
4124,"542a","C","GZ","O","ct_9","06","CDI",27656,"tr_1",1785
4125,"684a","C","NZ","O","ct_9","06","CDI",17370,"tr_3",1856
4129,"478d","C","GZ","O","ct_9","67","CDI",54723,"tr_2",2200
4131,"524c","C","QA","O","ct_9","06","CDI",11610,"tr_3",1417
4135,"634c","C","GZ","O","ct_9","06","CDI",23430,"tr_1",2024
4136,"641b","P","HZ","O","ct_9","06","CDI",13690,"tr_5",997
4138,"543b","C","LZ","O","ct_9","06","CDI",30073,"tr_1",1774
4139,"556a","K","GZ","O","ct_9","06","CDD",1088,"tr_1",202
4148,"543g","C","RZ","O","ct_9","06","CDI",20550,"tr_3",1820
4156,"551a","C","GZ","O","ct_9","06","CDI",18887,"tr_6",1810
4162,"423b","C","PZ","O","ct_8","06","CDI",19238,"tr_2",1820
4167,"344c","C","QA","O","ct_3","06","AUT",27802,"tr_6",2726
4172,"475b","C","CE","O","ct_9","06","CDI",44098,"tr_6",1826
4173,"634a","C","GZ","O","ct_9","06","CDI",17307,"tr_2",637
4174,"543b","C","NZ","O","ct_9","06","CDI",15790,"tr_1",1819
4178,"534a","C","NZ","O","ct_6","06","CDI",27474,"tr_2",2831
4180,"485a","C","EZ","O","ct_9","06","CDI",26989,"tr_3",1814
4184,"387e","C","SZ","O","ct_8","06","CDI",45425,"tr_6",1820
4185,"475b","C","CE","O","ct_9","06","CDI",42091,"tr_6",1826
4192,"561d","C","IZ","O","ct_9","06","TOA",8028,"tr_1",963
4198,"634c","C","GZ","O","ct_9","06","CDI",22510,"tr_3",1827
